,0
feature 61492,0.0
feature 61493,0.0
feature 61494,0.0
feature 61495,0.0
feature 61496,0.0
feature 61497,0.0
feature 61498,0.0
feature 61499,0.0
feature 61500,0.0
feature 61501,0.0
feature 61502,0.0
feature 61503,0.0
feature 61504,0.0
feature 61505,0.0
feature 61506,0.0
feature 61507,0.0
feature 61508,0.0
feature 61509,0.0
feature 61510,0.0
feature 61511,0.0
feature 61512,0.0
feature 61513,0.0
feature 61514,0.0
feature 61515,0.0
feature 61516,0.0
feature 61517,0.0
feature 61518,0.0
feature 61519,0.0
feature 61520,0.0
feature 61521,0.0
feature 61522,0.0
feature 61523,0.0
feature 61524,0.0
feature 61525,0.0
feature 61526,0.0
feature 61527,0.0
feature 61528,0.0
feature 61529,0.0
feature 61530,0.0
feature 61531,0.0
feature 61532,0.0
feature 61533,0.0
feature 61534,0.0
feature 61535,0.0
feature 61536,0.0
feature 61537,0.0008421052631578885
feature 61538,0.0
feature 61539,0.0
feature 61540,0.0
feature 61541,0.0
feature 61542,0.0
feature 61543,0.0
feature 61544,0.0
feature 61545,0.0
feature 61546,0.0
feature 61547,0.0
feature 61548,0.0
feature 61549,0.0
feature 61550,0.0
feature 61551,0.0
feature 61552,0.0
feature 61553,0.0
feature 61554,0.0
feature 61555,0.0
feature 61556,0.0
feature 61557,0.0
feature 61558,0.0
feature 61559,0.0
feature 61560,0.0
feature 61561,0.0
feature 61562,0.0
feature 61563,0.0
feature 61564,0.0
feature 61565,0.0
feature 61566,0.0
feature 61567,0.0
feature 61568,0.0
feature 61569,0.0
feature 61570,0.0
feature 61571,0.0
feature 61572,0.0
feature 61573,0.0
feature 61574,0.0
feature 61575,0.0
feature 61576,0.0
feature 61577,-0.001684210526315777
feature 61578,0.0
feature 61579,0.0
feature 61580,0.0
feature 61581,0.0
feature 61582,0.0
feature 61583,0.0
feature 61584,0.0
feature 61585,0.0
feature 61586,0.0
feature 61587,0.0
feature 61588,0.0
feature 61589,0.0
feature 61590,0.0
feature 61591,0.0
feature 61592,0.0
feature 61593,0.0
feature 61594,0.0
feature 61595,0.0
feature 61596,0.0
feature 61597,0.0
feature 61598,0.0
feature 61599,0.0
feature 61600,0.0
feature 61601,0.0
feature 61602,0.0
feature 61603,0.0
feature 61604,0.0
feature 61605,0.0
feature 61606,0.0
feature 61607,0.0
feature 61608,0.0
feature 61609,0.0
feature 61610,0.0
feature 61611,0.0
feature 61612,0.0
feature 61613,0.0
feature 61614,0.0
feature 61615,0.0
feature 61616,0.0
feature 61617,0.0
feature 61618,0.0
feature 61619,0.0
feature 61620,0.0
feature 61621,0.0
feature 61622,0.0
feature 61623,0.0008421052631578885
feature 61624,0.0
feature 61625,0.0
feature 61626,0.0
feature 61627,0.0
feature 61628,0.0
feature 61629,0.0
feature 61630,0.0
feature 61631,0.0
feature 61632,0.0
feature 61633,0.0
feature 61634,0.0
feature 61635,0.0
feature 61636,0.0
feature 61637,0.0
feature 61638,0.0
feature 61639,0.0
feature 61640,0.0
feature 61641,0.0
feature 61642,0.0
feature 61643,0.0
feature 61644,0.0
feature 61645,0.0
feature 61646,0.0
feature 61647,0.0
feature 61648,0.0
feature 61649,0.0
feature 61650,0.0
feature 61651,0.0
feature 61652,0.0
feature 61653,0.0
feature 61654,0.0
feature 61655,0.0
feature 61656,0.0
feature 61657,0.0
feature 61658,0.0
feature 61659,0.0
feature 61660,0.0
feature 61661,0.0
feature 61662,0.0
feature 61663,0.0
feature 61664,0.0
feature 61665,0.0
feature 61666,0.0
feature 61667,0.0
feature 61668,0.0
feature 61669,0.0
feature 61670,0.0
feature 61671,0.0
feature 61672,0.0
feature 61673,0.0
feature 61674,0.0
feature 61675,0.0
feature 61676,0.0
feature 61677,0.0
feature 61678,0.0
feature 61679,0.0
feature 61680,0.0
feature 61681,0.0
feature 61682,0.0
feature 61683,0.0
feature 61684,0.0
feature 61685,0.0
feature 61686,0.0
feature 61687,0.0
feature 61688,0.0
feature 61689,0.0
feature 61690,0.0
feature 61691,0.0
feature 61692,0.0
feature 61693,0.0
feature 61694,0.0
feature 61695,0.0
feature 61696,0.0
feature 61697,0.0
feature 61698,0.0
feature 61699,0.0
feature 61700,0.0
feature 61701,0.0
feature 61702,0.0
feature 61703,0.0
feature 61704,0.0
feature 61705,0.0
feature 61706,0.0
feature 61707,0.0
feature 61708,0.0
feature 61709,0.0
feature 61710,0.0
feature 61711,0.0
feature 61712,0.0
feature 61713,0.0
feature 61714,0.0
feature 61715,0.0
feature 61716,0.0
feature 61717,0.0
feature 61718,0.0
feature 61719,0.0
feature 61720,0.0
feature 61721,0.0
feature 61722,0.0
feature 61723,0.0
feature 61724,0.0
feature 61725,0.0
feature 61726,0.0
feature 61727,0.0
feature 61728,0.0
feature 61729,0.0
feature 61730,0.0
feature 61731,0.0
feature 61732,0.0
feature 61733,0.0
feature 61734,0.0
feature 61735,0.0
feature 61736,0.0
feature 61737,0.0
feature 61738,0.0
feature 61739,0.0
feature 61740,0.0
feature 61741,0.0
feature 61742,0.0
feature 61743,0.0
feature 61744,0.0
feature 61745,0.0
feature 61746,0.0
feature 61747,0.0
feature 61748,0.0
feature 61749,0.0
feature 61750,0.0
feature 61751,0.0
feature 61752,0.0
feature 61753,0.0
feature 61754,0.0
feature 61755,0.0
feature 61756,0.0
feature 61757,0.0
feature 61758,0.0
feature 61759,0.0
feature 61760,0.0
feature 61761,0.0
feature 61762,0.0
feature 61763,0.0
feature 61764,0.0
feature 61765,0.0
feature 61766,0.0
feature 61767,0.0
feature 61768,0.0
feature 61769,0.0
feature 61770,0.0
feature 61771,0.0
feature 61772,0.0
feature 61773,0.0
feature 61774,0.0
feature 61775,0.0
feature 61776,0.0
feature 61777,0.0
feature 61778,0.0
feature 61779,0.0
feature 61780,0.0
feature 61781,0.0
feature 61782,0.0
feature 61783,0.0
feature 61784,0.0
feature 61785,0.0
feature 61786,0.0
feature 61787,0.0
feature 61788,0.0
feature 61789,0.0
feature 61790,0.0
feature 61791,-0.00042105263157894425
feature 61792,0.0
feature 61793,0.0
feature 61794,0.0
feature 61795,0.0
feature 61796,0.0
feature 61797,0.0
feature 61798,0.0
feature 61799,0.0
feature 61800,0.0
feature 61801,0.0
feature 61802,0.0
feature 61803,0.0
feature 61804,0.0
feature 61805,0.0
feature 61806,0.0
feature 61807,0.0
feature 61808,0.0
feature 61809,0.0
feature 61810,0.0
feature 61811,0.0
feature 61812,0.0
feature 61813,0.0
feature 61814,0.0
feature 61815,0.0
feature 61816,0.0
feature 61817,0.0
feature 61818,0.0
feature 61819,0.0
feature 61820,0.0
feature 61821,0.0
feature 61822,0.0
feature 61823,0.0
feature 61824,0.0
feature 61825,0.0
feature 61826,0.0
feature 61827,0.0
feature 61828,-0.0012631578947368328
feature 61829,0.0
feature 61830,0.0
feature 61831,0.0
feature 61832,0.0
feature 61833,0.0
feature 61834,0.0
feature 61835,0.0
feature 61836,0.0
feature 61837,0.0
feature 61838,0.0
feature 61839,0.0
feature 61840,0.0
feature 61841,0.0
feature 61842,0.0
feature 61843,0.0
feature 61844,0.0
feature 61845,0.0
feature 61846,0.0
feature 61847,0.0
feature 61848,0.0
feature 61849,0.0
feature 61850,0.0
feature 61851,0.0
feature 61852,0.0
feature 61853,0.0
feature 61854,0.0
feature 61855,0.0
feature 61856,0.0
feature 61857,0.0
feature 61858,0.0
feature 61859,0.0
feature 61860,0.0
feature 61861,0.0
feature 61862,0.0
feature 61863,0.0
feature 61864,0.0
feature 61865,0.0
feature 61866,0.0
feature 61867,0.0
feature 61868,0.0
feature 61869,0.0
feature 61870,0.0
feature 61871,0.0
feature 61872,0.0
feature 61873,0.0
feature 61874,0.0
feature 61875,0.0
feature 61876,0.0
feature 61877,0.0
feature 61878,0.0
feature 61879,0.0
feature 61880,0.0
feature 61881,0.0
feature 61882,0.0
feature 61883,0.0
feature 61884,0.0
feature 61885,0.0
feature 61886,0.0
feature 61887,0.0
feature 61888,0.0
feature 61889,0.0
feature 61890,0.0
feature 61891,0.0
feature 61892,0.0
feature 61893,0.0
feature 61894,0.0
feature 61895,0.0
feature 61896,0.0
feature 61897,0.0
feature 61898,0.0
feature 61899,0.0
feature 61900,0.0
feature 61901,0.0
feature 61902,0.0
feature 61903,0.0
feature 61904,0.0
feature 61905,0.0
feature 61906,0.0
feature 61907,0.0
feature 61908,0.0
feature 61909,0.0
feature 61910,0.0
feature 61911,0.0
feature 61912,0.0
feature 61913,0.0
feature 61914,0.0
feature 61915,0.0
feature 61916,0.0
feature 61917,0.0
feature 61918,0.0
feature 61919,0.0
feature 61920,0.0
feature 61921,0.0
feature 61922,0.0
feature 61923,0.0
feature 61924,0.0
feature 61925,0.0
feature 61926,0.0
feature 61927,0.0
feature 61928,0.0
feature 61929,0.0
feature 61930,0.0
feature 61931,0.0
feature 61932,0.0
feature 61933,0.0
feature 61934,0.0
feature 61935,0.0
feature 61936,0.0
feature 61937,0.0
feature 61938,0.0
feature 61939,0.0
feature 61940,0.0
feature 61941,0.0
feature 61942,0.0
feature 61943,0.0
feature 61944,0.0
feature 61945,0.0
feature 61946,-0.001684210526315777
feature 61947,0.0
feature 61948,0.0
feature 61949,0.0
feature 61950,0.0
feature 61951,0.0
feature 61952,0.0
feature 61953,0.0
feature 61954,0.0
feature 61955,0.0
feature 61956,0.0
feature 61957,0.0
feature 61958,0.0
feature 61959,0.0
feature 61960,0.0
feature 61961,0.0
feature 61962,0.0
feature 61963,0.0
feature 61964,0.0
feature 61965,0.0
feature 61966,0.0
feature 61967,0.0
feature 61968,0.0
feature 61969,0.0
feature 61970,0.0
feature 61971,0.0
feature 61972,0.0
feature 61973,0.0
feature 61974,0.0
feature 61975,0.0
feature 61976,0.0
feature 61977,0.0
feature 61978,0.0
feature 61979,0.0
feature 61980,0.0
feature 61981,0.0
feature 61982,0.0
feature 61983,0.0
feature 61984,0.0
feature 61985,0.0
feature 61986,0.0
feature 61987,0.0
feature 61988,0.0
feature 61989,0.0
feature 61990,0.0
feature 61991,0.0
feature 61992,0.0
feature 61993,0.0
feature 61994,0.0
feature 61995,0.0
feature 61996,0.0
feature 61997,0.0
feature 61998,0.0
feature 61999,0.0
feature 62000,0.0
feature 62001,0.0
feature 62002,0.0
feature 62003,0.0
feature 62004,0.0
feature 62005,0.0
feature 62006,0.0
feature 62007,0.0
feature 62008,0.0
feature 62009,0.0
feature 62010,0.0
feature 62011,0.0
feature 62012,0.0
feature 62013,0.0
feature 62014,0.0
feature 62015,0.0
feature 62016,0.0
feature 62017,0.0
feature 62018,0.0
feature 62019,0.0
feature 62020,0.0
feature 62021,0.0
feature 62022,0.0
feature 62023,0.0
feature 62024,0.0
feature 62025,0.0
feature 62026,0.0
feature 62027,0.0
feature 62028,0.0
feature 62029,0.0
feature 62030,0.0
feature 62031,0.0
feature 62032,0.0
feature 62033,0.0
feature 62034,0.0
feature 62035,0.0
feature 62036,0.0
feature 62037,0.0
feature 62038,0.0
feature 62039,0.0
feature 62040,0.0
feature 62041,0.0
feature 62042,0.0
feature 62043,0.0
feature 62044,0.0
feature 62045,0.0
feature 62046,0.0
feature 62047,0.0
feature 62048,0.0
feature 62049,0.0
feature 62050,0.0
feature 62051,0.0
feature 62052,0.0
feature 62053,0.0
feature 62054,0.0
feature 62055,0.0
feature 62056,0.0
feature 62057,0.0
feature 62058,0.0
feature 62059,0.0
feature 62060,0.0
feature 62061,0.0
feature 62062,0.0
feature 62063,0.0
feature 62064,0.0
feature 62065,0.0
feature 62066,0.0
feature 62067,0.0
feature 62068,0.0
feature 62069,0.0
feature 62070,0.0
feature 62071,0.0
feature 62072,0.0
feature 62073,0.0
feature 62074,0.0
feature 62075,0.0
feature 62076,0.0
feature 62077,0.0
feature 62078,0.0
feature 62079,0.0
feature 62080,0.0
feature 62081,0.0
feature 62082,0.0
feature 62083,0.0
feature 62084,0.0
feature 62085,0.0
feature 62086,0.0
feature 62087,0.0
feature 62088,0.0
feature 62089,0.0
feature 62090,0.0
feature 62091,0.0
feature 62092,0.0
feature 62093,0.0
feature 62094,0.0
feature 62095,0.0
feature 62096,0.0
feature 62097,0.0
feature 62098,0.0
feature 62099,0.0
feature 62100,0.0
feature 62101,0.0
feature 62102,0.009263157894736885
feature 62103,0.0
feature 62104,0.0
feature 62105,0.0
feature 62106,0.0
feature 62107,0.0
feature 62108,0.0
feature 62109,0.0
feature 62110,0.0
feature 62111,0.0
feature 62112,0.0
feature 62113,0.0
feature 62114,0.0
feature 62115,0.0
feature 62116,0.0
feature 62117,0.0
feature 62118,0.0
feature 62119,0.0
feature 62120,0.0
feature 62121,0.0
feature 62122,0.0
feature 62123,0.0
feature 62124,0.0
feature 62125,0.0
feature 62126,0.0
feature 62127,0.0
feature 62128,0.0
feature 62129,0.0
feature 62130,0.0
feature 62131,0.0
feature 62132,0.0
feature 62133,0.0
feature 62134,0.0
feature 62135,0.0
feature 62136,0.0
feature 62137,0.0
feature 62138,0.0
feature 62139,0.0
feature 62140,0.0
feature 62141,-0.001684210526315777
feature 62142,0.0
feature 62143,0.0
feature 62144,0.0
feature 62145,0.0
feature 62146,0.0
feature 62147,0.0
feature 62148,0.0
feature 62149,0.0
feature 62150,0.0
feature 62151,0.0
feature 62152,0.0
feature 62153,0.0
feature 62154,0.0
feature 62155,0.0
feature 62156,0.0
feature 62157,0.0
feature 62158,0.0
feature 62159,0.0
feature 62160,0.0
feature 62161,0.0
feature 62162,0.0
feature 62163,0.0
feature 62164,0.0
feature 62165,0.0
feature 62166,0.0
feature 62167,0.0
feature 62168,0.0
feature 62169,0.0
feature 62170,0.0
feature 62171,0.0
feature 62172,0.0
feature 62173,0.0
feature 62174,0.0
feature 62175,0.0
feature 62176,0.0
feature 62177,0.0
feature 62178,0.0
feature 62179,0.0
feature 62180,0.0
feature 62181,0.0
feature 62182,0.0
feature 62183,0.0
feature 62184,0.0
feature 62185,0.0
feature 62186,0.0
feature 62187,0.0
feature 62188,0.0
feature 62189,0.0
feature 62190,0.0
feature 62191,0.0
feature 62192,0.0
feature 62193,0.0
feature 62194,0.0
feature 62195,0.0
feature 62196,0.0
feature 62197,0.0
feature 62198,0.0
feature 62199,0.0
feature 62200,0.0
feature 62201,0.0
feature 62202,0.0
feature 62203,0.0
feature 62204,0.0
feature 62205,0.0
feature 62206,0.0
feature 62207,0.0
feature 62208,0.0
feature 62209,0.0
feature 62210,0.0
feature 62211,0.0
feature 62212,0.0
feature 62213,0.0
feature 62214,0.0
feature 62215,0.0
feature 62216,0.0
feature 62217,0.0
feature 62218,0.0
feature 62219,0.0
feature 62220,0.00042105263157894425
feature 62221,0.0
feature 62222,0.0
feature 62223,0.0
feature 62224,0.0
feature 62225,0.0
feature 62226,0.0
feature 62227,0.0
feature 62228,0.0
feature 62229,0.0
feature 62230,0.0
feature 62231,0.0
feature 62232,0.0
feature 62233,0.0
feature 62234,0.0
feature 62235,0.0
feature 62236,0.0
feature 62237,0.0
feature 62238,0.0
feature 62239,0.0
feature 62240,0.0
feature 62241,0.0
feature 62242,0.0
feature 62243,0.0
feature 62244,0.0
feature 62245,0.0
feature 62246,0.0
feature 62247,0.0
feature 62248,0.0
feature 62249,0.0
feature 62250,0.0
feature 62251,0.0
feature 62252,0.0
feature 62253,0.0
feature 62254,0.0
feature 62255,0.0
feature 62256,0.0
feature 62257,0.0
feature 62258,0.0
feature 62259,0.0
feature 62260,0.0
feature 62261,0.0
feature 62262,0.0
feature 62263,0.0
feature 62264,0.0
feature 62265,0.0
feature 62266,0.0
feature 62267,0.0
feature 62268,0.0
feature 62269,0.0
feature 62270,0.0
feature 62271,0.0
feature 62272,0.0
feature 62273,0.0
feature 62274,0.0
feature 62275,0.0
feature 62276,0.0
feature 62277,0.0
feature 62278,0.0
feature 62279,0.0
feature 62280,0.0
feature 62281,0.0
feature 62282,0.0
feature 62283,0.0
feature 62284,0.0
feature 62285,0.0
feature 62286,0.0
feature 62287,0.0
feature 62288,0.0
feature 62289,0.0
feature 62290,0.0
feature 62291,0.0
feature 62292,0.0
feature 62293,0.0
feature 62294,0.0
feature 62295,0.0
feature 62296,0.0
feature 62297,0.0
feature 62298,0.0
feature 62299,0.0
feature 62300,0.0
feature 62301,0.0
feature 62302,0.0
feature 62303,0.0
feature 62304,0.0
feature 62305,0.0
feature 62306,0.0
feature 62307,0.0
feature 62308,0.0
feature 62309,0.0
feature 62310,0.0
feature 62311,0.0
feature 62312,0.0
feature 62313,0.0
feature 62314,0.0
feature 62315,0.0
feature 62316,0.0
feature 62317,0.0
feature 62318,0.0
feature 62319,0.0
feature 62320,0.0
feature 62321,0.0
feature 62322,0.0
feature 62323,0.0
feature 62324,0.0
feature 62325,0.0
feature 62326,0.0
feature 62327,0.0
feature 62328,0.0
feature 62329,0.0
feature 62330,0.0
feature 62331,0.0
feature 62332,0.0
feature 62333,0.0
feature 62334,0.0
feature 62335,0.0
feature 62336,0.0
feature 62337,0.0
feature 62338,0.0
feature 62339,0.0
feature 62340,0.0
feature 62341,0.0
feature 62342,0.0
feature 62343,0.0
feature 62344,0.0
feature 62345,0.0
feature 62346,0.0
feature 62347,0.0
feature 62348,0.0
feature 62349,0.0
feature 62350,0.0
feature 62351,0.0
feature 62352,0.0
feature 62353,0.0
feature 62354,0.0
feature 62355,0.0
feature 62356,0.0
feature 62357,0.0
feature 62358,0.0
feature 62359,0.0
feature 62360,0.0
feature 62361,0.0
feature 62362,0.0
feature 62363,0.0
feature 62364,0.0
feature 62365,0.0
feature 62366,0.0
feature 62367,0.0
feature 62368,0.0
feature 62369,0.0
feature 62370,0.0
feature 62371,0.0
feature 62372,0.0
feature 62373,0.0
feature 62374,0.0
feature 62375,0.0
feature 62376,0.0
feature 62377,0.0
feature 62378,0.0
feature 62379,0.0
feature 62380,0.0
feature 62381,0.0
feature 62382,0.0
feature 62383,0.0
feature 62384,0.0
feature 62385,0.0012631578947368328
feature 62386,0.0
feature 62387,0.0
feature 62388,0.0
feature 62389,0.0
feature 62390,0.0
feature 62391,0.0
feature 62392,0.0
feature 62393,0.0
feature 62394,0.0
feature 62395,0.0
feature 62396,0.0
feature 62397,0.0
feature 62398,0.0
feature 62399,0.0
feature 62400,0.0
feature 62401,0.0
feature 62402,0.0
feature 62403,0.0
feature 62404,0.0
feature 62405,0.0
feature 62406,0.0
feature 62407,0.0
feature 62408,0.0
feature 62409,0.0
feature 62410,0.0
feature 62411,0.0
feature 62412,0.0
feature 62413,0.0
feature 62414,0.0
feature 62415,0.0
feature 62416,0.0
feature 62417,0.0
feature 62418,0.0
feature 62419,0.0
feature 62420,0.0
feature 62421,0.0
feature 62422,0.0
feature 62423,0.0
feature 62424,0.0
feature 62425,0.0
feature 62426,0.0
feature 62427,0.0
feature 62428,0.0
feature 62429,0.0
feature 62430,0.0
feature 62431,0.0
feature 62432,0.0
feature 62433,0.0
feature 62434,0.0
feature 62435,0.0
feature 62436,0.0
feature 62437,0.0
feature 62438,-0.0029473684210526096
feature 62439,0.0
feature 62440,0.0
feature 62441,0.0
feature 62442,0.0
feature 62443,0.0
feature 62444,0.0
feature 62445,0.0
feature 62446,0.0
feature 62447,0.0
feature 62448,0.0
feature 62449,0.0
feature 62450,0.0
feature 62451,0.0
feature 62452,-0.0008421052631578885
feature 62453,0.0
feature 62454,0.0
feature 62455,0.0
feature 62456,0.0
feature 62457,0.0
feature 62458,0.0
feature 62459,0.0
feature 62460,0.0
feature 62461,0.0
feature 62462,0.0
feature 62463,0.0
feature 62464,0.0
feature 62465,0.0
feature 62466,0.0
feature 62467,0.0
feature 62468,0.0
feature 62469,0.0
feature 62470,0.0
feature 62471,0.0
feature 62472,0.0
feature 62473,0.0
feature 62474,0.0
feature 62475,0.0
feature 62476,0.0
feature 62477,0.0
feature 62478,0.0
feature 62479,0.0
feature 62480,0.0
feature 62481,0.0
feature 62482,0.0
feature 62483,0.0
feature 62484,0.0
feature 62485,0.0
feature 62486,0.0
feature 62487,0.0
feature 62488,0.0
feature 62489,0.0
feature 62490,0.0
feature 62491,0.0
feature 62492,0.0
feature 62493,0.0
feature 62494,0.0
feature 62495,0.0
feature 62496,0.0
feature 62497,0.0
feature 62498,0.0
feature 62499,0.0
feature 62500,0.0
feature 62501,0.0
feature 62502,0.0
feature 62503,0.0
feature 62504,0.0
feature 62505,0.0
feature 62506,0.0
feature 62507,0.0
feature 62508,0.0
feature 62509,0.0
feature 62510,0.0
feature 62511,0.0
feature 62512,0.0
feature 62513,0.0
feature 62514,0.0
feature 62515,0.0
feature 62516,0.0
feature 62517,0.0
feature 62518,0.0
feature 62519,0.0
feature 62520,0.0
feature 62521,0.0
feature 62522,0.0
feature 62523,0.0
feature 62524,0.0
feature 62525,0.0
feature 62526,0.0
feature 62527,0.0
feature 62528,0.0
feature 62529,0.0
feature 62530,0.0
feature 62531,0.0
feature 62532,0.0
feature 62533,0.0
feature 62534,0.0
feature 62535,0.0
feature 62536,0.0
feature 62537,0.0
feature 62538,0.0
feature 62539,0.0
feature 62540,0.0
feature 62541,0.0
feature 62542,0.0
feature 62543,0.0
feature 62544,0.0
feature 62545,0.0
feature 62546,0.0
feature 62547,0.0
feature 62548,0.0
feature 62549,0.0
feature 62550,0.0
feature 62551,0.0
feature 62552,0.0
feature 62553,0.0
feature 62554,0.0
feature 62555,0.0
feature 62556,0.0
feature 62557,0.0
feature 62558,0.0
feature 62559,0.0
feature 62560,0.0
feature 62561,0.0
feature 62562,0.0
feature 62563,0.0
feature 62564,0.0
feature 62565,0.0
feature 62566,0.0
feature 62567,0.0
feature 62568,0.0
feature 62569,0.0
feature 62570,0.0
feature 62571,0.0
feature 62572,0.0
feature 62573,0.0
feature 62574,0.0
feature 62575,0.0
feature 62576,0.0
feature 62577,0.0
feature 62578,0.0
feature 62579,0.0
feature 62580,0.0
feature 62581,0.0
feature 62582,0.0
feature 62583,0.0
feature 62584,0.0
feature 62585,0.0
feature 62586,0.0
feature 62587,0.0
feature 62588,0.0
feature 62589,0.0
feature 62590,0.0
feature 62591,0.0
feature 62592,0.0
feature 62593,0.0
feature 62594,0.0
feature 62595,0.0
feature 62596,0.0
feature 62597,0.0
feature 62598,0.0
feature 62599,0.0
feature 62600,0.0
feature 62601,0.0
feature 62602,0.0
feature 62603,0.0
feature 62604,0.0
feature 62605,0.0
feature 62606,0.0
feature 62607,0.0
feature 62608,0.0
feature 62609,0.0
feature 62610,0.0
feature 62611,0.0
feature 62612,0.0
feature 62613,0.0
feature 62614,0.0
feature 62615,0.0
feature 62616,0.0
feature 62617,0.0
feature 62618,0.0
feature 62619,0.0
feature 62620,0.0
feature 62621,0.0
feature 62622,0.0
feature 62623,0.0
feature 62624,0.0
feature 62625,0.0
feature 62626,0.0
feature 62627,0.0
feature 62628,0.0
feature 62629,0.0
feature 62630,0.0
feature 62631,0.0
feature 62632,0.0
feature 62633,0.0
feature 62634,0.0
feature 62635,0.0
feature 62636,0.0
feature 62637,0.0
feature 62638,0.0
feature 62639,0.0
feature 62640,0.0
feature 62641,0.0
feature 62642,0.0
feature 62643,0.0
feature 62644,0.0
feature 62645,0.0
feature 62646,0.0
feature 62647,0.0
feature 62648,0.0
feature 62649,0.0
feature 62650,0.0
feature 62651,0.0
feature 62652,0.0
feature 62653,0.0
feature 62654,0.0
feature 62655,0.0
feature 62656,0.0
feature 62657,0.0
feature 62658,0.0
feature 62659,0.0
feature 62660,0.0
feature 62661,0.0
feature 62662,0.0
feature 62663,0.0
feature 62664,0.0
feature 62665,0.0
feature 62666,0.0
feature 62667,-0.00042105263157894425
feature 62668,0.0
feature 62669,0.0
feature 62670,0.0
feature 62671,0.0
feature 62672,0.0
feature 62673,0.0
feature 62674,0.0
feature 62675,0.0
feature 62676,0.0
feature 62677,0.0
feature 62678,0.0
feature 62679,0.0
feature 62680,0.0
feature 62681,0.0
feature 62682,0.0
feature 62683,0.0
feature 62684,0.0
feature 62685,0.0
feature 62686,0.0
feature 62687,0.0
feature 62688,0.0
feature 62689,0.0
feature 62690,0.0
feature 62691,0.0
feature 62692,0.0
feature 62693,0.0
feature 62694,0.0
feature 62695,0.0
feature 62696,0.0
feature 62697,0.0
feature 62698,0.0
feature 62699,0.0
feature 62700,0.0
feature 62701,0.0
feature 62702,0.0
feature 62703,0.0
feature 62704,0.0
feature 62705,0.0
feature 62706,0.0
feature 62707,0.0
feature 62708,0.0
feature 62709,0.0
feature 62710,0.0
feature 62711,0.0
feature 62712,0.0
feature 62713,0.0
feature 62714,0.0
feature 62715,0.0
feature 62716,0.0
feature 62717,0.0
feature 62718,0.0
feature 62719,0.0
feature 62720,0.0
feature 62721,0.0
feature 62722,0.0
feature 62723,0.0
feature 62724,0.0
feature 62725,0.0
feature 62726,0.0
feature 62727,0.0
feature 62728,0.0
feature 62729,0.0
feature 62730,0.0
feature 62731,0.0
feature 62732,0.0
feature 62733,0.0
feature 62734,0.0
feature 62735,0.0
feature 62736,0.0
feature 62737,0.0
feature 62738,0.0
feature 62739,0.0
feature 62740,0.0
feature 62741,0.0
feature 62742,0.0
feature 62743,0.0
feature 62744,0.0
feature 62745,0.0
feature 62746,0.0
feature 62747,0.0
feature 62748,0.0
feature 62749,0.0
feature 62750,0.0
feature 62751,0.0
feature 62752,0.0
feature 62753,0.0
feature 62754,0.0
feature 62755,0.0
feature 62756,0.0
feature 62757,0.0
feature 62758,0.0
feature 62759,0.0
feature 62760,0.0
feature 62761,0.0
feature 62762,0.0
feature 62763,0.0
feature 62764,0.0
feature 62765,0.0
feature 62766,0.0
feature 62767,0.0
feature 62768,0.0
feature 62769,0.0
feature 62770,0.0
feature 62771,0.0
feature 62772,0.0
feature 62773,0.0
feature 62774,0.0
feature 62775,0.0
feature 62776,0.0
feature 62777,0.0
feature 62778,0.0
feature 62779,0.0
feature 62780,0.0
feature 62781,0.0
feature 62782,0.0
feature 62783,0.0
feature 62784,0.0
feature 62785,0.0
feature 62786,0.0
feature 62787,0.0
feature 62788,0.0
feature 62789,0.0
feature 62790,0.0
feature 62791,0.0
feature 62792,0.0
feature 62793,0.0
feature 62794,0.0
feature 62795,0.0
feature 62796,0.0
feature 62797,0.0
feature 62798,0.0
feature 62799,0.0
feature 62800,0.0
feature 62801,-0.001684210526315777
feature 62802,0.0
feature 62803,-0.0029473684210526096
feature 62804,0.0
feature 62805,0.0
feature 62806,0.0
feature 62807,0.0
feature 62808,0.0
feature 62809,0.0
feature 62810,0.0
feature 62811,0.0
feature 62812,0.0
feature 62813,0.0
feature 62814,0.0
feature 62815,0.0
feature 62816,0.0
feature 62817,0.0
feature 62818,0.0
feature 62819,0.0
feature 62820,0.0
feature 62821,0.0
feature 62822,0.0
feature 62823,0.0
feature 62824,0.0
feature 62825,0.0
feature 62826,0.0
feature 62827,0.0
feature 62828,0.0
feature 62829,0.0
feature 62830,0.0
feature 62831,0.0
feature 62832,0.0
feature 62833,0.0
feature 62834,0.0
feature 62835,0.0
feature 62836,0.0
feature 62837,0.0
feature 62838,0.0
feature 62839,0.0
feature 62840,0.0
feature 62841,0.0
feature 62842,0.0
feature 62843,0.0
feature 62844,0.0
feature 62845,0.0
feature 62846,0.0
feature 62847,0.0
feature 62848,0.0
feature 62849,0.0
feature 62850,0.0
feature 62851,0.0
feature 62852,0.0
feature 62853,0.0
feature 62854,0.0
feature 62855,0.0
feature 62856,0.0
feature 62857,0.0
feature 62858,0.0
feature 62859,0.0
feature 62860,0.0
feature 62861,0.0
feature 62862,0.0
feature 62863,0.0
feature 62864,0.0
feature 62865,0.0
feature 62866,0.0
feature 62867,0.0
feature 62868,0.0
feature 62869,0.0
feature 62870,0.0
feature 62871,0.0
feature 62872,0.0
feature 62873,0.0
feature 62874,0.0
feature 62875,0.0
feature 62876,0.0
feature 62877,0.0
feature 62878,0.0
feature 62879,0.0
feature 62880,0.0
feature 62881,0.0
